plant_name,medical_uses,cures_disease,image_path
Pomegranate,Rich in antioxidants,"Heart disease, high BP",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Pomegranate\3034.jpg
Pomegranate,Rich in antioxidants,"Heart disease, high BP",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Pomegranate\3035.jpg
Pomegranate,Rich in antioxidants,"Heart disease, high BP",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Pomegranate\3036.jpg
Pomegranate,Rich in antioxidants,"Heart disease, high BP",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Pomegranate\3037.jpg
Pomegranate,Rich in antioxidants,"Heart disease, high BP",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Pomegranate\3038.jpg
Pomegranate,Rich in antioxidants,"Heart disease, high BP",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Pomegranate\3039.jpg
Pomegranate,Rich in antioxidants,"Heart disease, high BP",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Pomegranate\3040.jpg
Pomegranate,Rich in antioxidants,"Heart disease, high BP",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Pomegranate\3041.jpg
Pomegranate,Rich in antioxidants,"Heart disease, high BP",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Pomegranate\3042.jpg
Pomegranate,Rich in antioxidants,"Heart disease, high BP",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Pomegranate\3043.jpg
Pomegranate,Rich in antioxidants,"Heart disease, high BP",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Pomegranate\3044.jpg
Pomegranate,Rich in antioxidants,"Heart disease, high BP",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Pomegranate\3045.jpg
Pomegranate,Rich in antioxidants,"Heart disease, high BP",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Pomegranate\3046.jpg
Pomegranate,Rich in antioxidants,"Heart disease, high BP",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Pomegranate\3047.jpg
Pomegranate,Rich in antioxidants,"Heart disease, high BP",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Pomegranate\3048.jpg
Pomegranate,Rich in antioxidants,"Heart disease, high BP",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Pomegranate\3049.jpg
Pomegranate,Rich in antioxidants,"Heart disease, high BP",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Pomegranate\3050.jpg
Pomegranate,Rich in antioxidants,"Heart disease, high BP",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Pomegranate\3051.jpg
Pomegranate,Rich in antioxidants,"Heart disease, high BP",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Pomegranate\3052.jpg
Pomegranate,Rich in antioxidants,"Heart disease, high BP",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Pomegranate\3053.jpg
Pomegranate,Rich in antioxidants,"Heart disease, high BP",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Pomegranate\3054.jpg
Pomegranate,Rich in antioxidants,"Heart disease, high BP",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Pomegranate\3055.jpg
Pomegranate,Rich in antioxidants,"Heart disease, high BP",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Pomegranate\3056.jpg
Pomegranate,Rich in antioxidants,"Heart disease, high BP",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Pomegranate\3057.jpg
Pomegranate,Rich in antioxidants,"Heart disease, high BP",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Pomegranate\3058.jpg
Pomegranate,Rich in antioxidants,"Heart disease, high BP",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Pomegranate\3059.jpg
Pomegranate,Rich in antioxidants,"Heart disease, high BP",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Pomegranate\3060.jpg
Pomegranate,Rich in antioxidants,"Heart disease, high BP",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Pomegranate\3061.jpg
Pomegranate,Rich in antioxidants,"Heart disease, high BP",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Pomegranate\3062.jpg
Pomegranate,Rich in antioxidants,"Heart disease, high BP",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Pomegranate\3063.jpg
Pomegranate,Rich in antioxidants,"Heart disease, high BP",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Pomegranate\3064.jpg
Pomegranate,Rich in antioxidants,"Heart disease, high BP",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Pomegranate\3065.jpg
Pomegranate,Rich in antioxidants,"Heart disease, high BP",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Pomegranate\3066.jpg
Pomegranate,Rich in antioxidants,"Heart disease, high BP",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Pomegranate\3067.jpg
Pomegranate,Rich in antioxidants,"Heart disease, high BP",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Pomegranate\3068.jpg
Pomegranate,Rich in antioxidants,"Heart disease, high BP",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Pomegranate\3069.jpg
Pomegranate,Rich in antioxidants,"Heart disease, high BP",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Pomegranate\3070.jpg
Pomegranate,Rich in antioxidants,"Heart disease, high BP",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Pomegranate\3071.jpg
Pomegranate,Rich in antioxidants,"Heart disease, high BP",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Pomegranate\3072.jpg
Pomegranate,Rich in antioxidants,"Heart disease, high BP",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Pomegranate\3073.jpg
Pomegranate,Rich in antioxidants,"Heart disease, high BP",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Pomegranate\3074.jpg
Pomegranate,Rich in antioxidants,"Heart disease, high BP",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Pomegranate\3075.jpg
Pomegranate,Rich in antioxidants,"Heart disease, high BP",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Pomegranate\3076.jpg
Pomegranate,Rich in antioxidants,"Heart disease, high BP",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Pomegranate\3077.jpg
Pomegranate,Rich in antioxidants,"Heart disease, high BP",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Pomegranate\3078.jpg
Pomegranate,Rich in antioxidants,"Heart disease, high BP",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Pomegranate\3079.jpg
Pomegranate,Rich in antioxidants,"Heart disease, high BP",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Pomegranate\3080.jpg
Pomegranate,Rich in antioxidants,"Heart disease, high BP",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Pomegranate\3081.jpg
Pomegranate,Rich in antioxidants,"Heart disease, high BP",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Pomegranate\3082.jpg
Pomegranate,Rich in antioxidants,"Heart disease, high BP",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Pomegranate\3083.jpg
Pomegranate,Rich in antioxidants,"Heart disease, high BP",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Pomegranate\3084.jpg
Pomegranate,Rich in antioxidants,"Heart disease, high BP",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Pomegranate\3085.jpg
Pomegranate,Rich in antioxidants,"Heart disease, high BP",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Pomegranate\3086.jpg
Pomegranate,Rich in antioxidants,"Heart disease, high BP",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Pomegranate\3087.jpg
Pomegranate,Rich in antioxidants,"Heart disease, high BP",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Pomegranate\3088.jpg
Pomegranate,Rich in antioxidants,"Heart disease, high BP",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Pomegranate\3089.jpg
Pomegranate,Rich in antioxidants,"Heart disease, high BP",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Pomegranate\3090.jpg
Pomegranate,Rich in antioxidants,"Heart disease, high BP",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Pomegranate\3091.jpg
Pomegranate,Rich in antioxidants,"Heart disease, high BP",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Pomegranate\3092.jpg
Pomegranate,Rich in antioxidants,"Heart disease, high BP",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Pomegranate\3093.jpg
Pomegranate,Rich in antioxidants,"Heart disease, high BP",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Pomegranate\3094.jpg
Pomegranate,Rich in antioxidants,"Heart disease, high BP",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Pomegranate\3095.jpg
Pomegranate,Rich in antioxidants,"Heart disease, high BP",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Pomegranate\3096.jpg
Pomegranate,Rich in antioxidants,"Heart disease, high BP",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Pomegranate\3097.jpg
Pomegranate,Rich in antioxidants,"Heart disease, high BP",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Pomegranate\3098.jpg
Pomegranate,Rich in antioxidants,"Heart disease, high BP",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Pomegranate\3099.jpg
Pomegranate,Rich in antioxidants,"Heart disease, high BP",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Pomegranate\3100.jpg
Pomegranate,Rich in antioxidants,"Heart disease, high BP",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Pomegranate\3101.jpg
Pomegranate,Rich in antioxidants,"Heart disease, high BP",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Pomegranate\3102.jpg
Pomegranate,Rich in antioxidants,"Heart disease, high BP",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Pomegranate\3103.jpg
Pomegranate,Rich in antioxidants,"Heart disease, high BP",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Pomegranate\3104.jpg
Pomegranate,Rich in antioxidants,"Heart disease, high BP",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Pomegranate\3105.jpg
Pomegranate,Rich in antioxidants,"Heart disease, high BP",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Pomegranate\3106.jpg
Pomegranate,Rich in antioxidants,"Heart disease, high BP",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Pomegranate\3107.jpg
Pomegranate,Rich in antioxidants,"Heart disease, high BP",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Pomegranate\3108.jpg
Pomegranate,Rich in antioxidants,"Heart disease, high BP",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Pomegranate\3109.jpg
Pomegranate,Rich in antioxidants,"Heart disease, high BP",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Pomegranate\3110.jpg
Pomegranate,Rich in antioxidants,"Heart disease, high BP",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Pomegranate\3111.jpg
Pomegranate,Rich in antioxidants,"Heart disease, high BP",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Pomegranate\3112.jpg
Pomegranate,Rich in antioxidants,"Heart disease, high BP",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Pomegranate\3113.jpg
Pomegranate,Rich in antioxidants,"Heart disease, high BP",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Pomegranate\3114.jpg
Pomegranate,Rich in antioxidants,"Heart disease, high BP",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Pomegranate\3115.jpg
Pomegranate,Rich in antioxidants,"Heart disease, high BP",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Pomegranate\3116.jpg
Pomegranate,Rich in antioxidants,"Heart disease, high BP",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Pomegranate\3117.jpg
Pomegranate,Rich in antioxidants,"Heart disease, high BP",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Pomegranate\3118.jpg
Pomegranate,Rich in antioxidants,"Heart disease, high BP",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Pomegranate\3119.jpg
Pomegranate,Rich in antioxidants,"Heart disease, high BP",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Pomegranate\3120.jpg
Pomegranate,Rich in antioxidants,"Heart disease, high BP",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Pomegranate\3121.jpg
Pomegranate,Rich in antioxidants,"Heart disease, high BP",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Pomegranate\3122.jpg
Pomegranate,Rich in antioxidants,"Heart disease, high BP",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Pomegranate\3123.jpg
Pomegranate,Rich in antioxidants,"Heart disease, high BP",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Pomegranate\3124.jpg
Pomegranate,Rich in antioxidants,"Heart disease, high BP",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Pomegranate\3125.jpg
Pomegranate,Rich in antioxidants,"Heart disease, high BP",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Pomegranate\3126.jpg
Pomegranate,Rich in antioxidants,"Heart disease, high BP",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Pomegranate\3127.jpg
Pomegranate,Rich in antioxidants,"Heart disease, high BP",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Pomegranate\729.jpg
Pomegranate,Rich in antioxidants,"Heart disease, high BP",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Pomegranate\730.jpg
Pomegranate,Rich in antioxidants,"Heart disease, high BP",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Pomegranate\731.jpg
Pomegranate,Rich in antioxidants,"Heart disease, high BP",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Pomegranate\732.jpg
Pomegranate,Rich in antioxidants,"Heart disease, high BP",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Pomegranate\733.jpg
Pomegranate,Rich in antioxidants,"Heart disease, high BP",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Pomegranate\734.jpg
Pomegranate,Rich in antioxidants,"Heart disease, high BP",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Pomegranate\735.jpg
Pomegranate,Rich in antioxidants,"Heart disease, high BP",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Pomegranate\736.jpg
Pomegranate,Rich in antioxidants,"Heart disease, high BP",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Pomegranate\737.jpg
Pomegranate,Rich in antioxidants,"Heart disease, high BP",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Pomegranate\738.jpg
Pomegranate,Rich in antioxidants,"Heart disease, high BP",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Pomegranate\739.jpg
Pomegranate,Rich in antioxidants,"Heart disease, high BP",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Pomegranate\740.jpg
Pomegranate,Rich in antioxidants,"Heart disease, high BP",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Pomegranate\741.jpg
Raktachandini,"Blood purifier, wound healing","Skin diseases, wounds",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Raktachandini\1028.jpg
Raktachandini,"Blood purifier, wound healing","Skin diseases, wounds",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Raktachandini\1029.jpg
Raktachandini,"Blood purifier, wound healing","Skin diseases, wounds",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Raktachandini\1030.jpg
Raktachandini,"Blood purifier, wound healing","Skin diseases, wounds",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Raktachandini\1031.jpg
Raktachandini,"Blood purifier, wound healing","Skin diseases, wounds",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Raktachandini\1032.jpg
Raktachandini,"Blood purifier, wound healing","Skin diseases, wounds",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Raktachandini\1033.jpg
Raktachandini,"Blood purifier, wound healing","Skin diseases, wounds",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Raktachandini\1034.jpg
Raktachandini,"Blood purifier, wound healing","Skin diseases, wounds",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Raktachandini\1035.jpg
Raktachandini,"Blood purifier, wound healing","Skin diseases, wounds",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Raktachandini\1036.jpg
Raktachandini,"Blood purifier, wound healing","Skin diseases, wounds",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Raktachandini\1037.jpg
Raktachandini,"Blood purifier, wound healing","Skin diseases, wounds",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Raktachandini\1038.jpg
Raktachandini,"Blood purifier, wound healing","Skin diseases, wounds",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Raktachandini\1039.jpg
Raktachandini,"Blood purifier, wound healing","Skin diseases, wounds",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Raktachandini\1040.jpg
Raktachandini,"Blood purifier, wound healing","Skin diseases, wounds",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Raktachandini\508.jpg
Raktachandini,"Blood purifier, wound healing","Skin diseases, wounds",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Raktachandini\509.jpg
Raktachandini,"Blood purifier, wound healing","Skin diseases, wounds",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Raktachandini\510.jpg
Raktachandini,"Blood purifier, wound healing","Skin diseases, wounds",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Raktachandini\511.jpg
Raktachandini,"Blood purifier, wound healing","Skin diseases, wounds",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Raktachandini\512.jpg
Raktachandini,"Blood purifier, wound healing","Skin diseases, wounds",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Raktachandini\513.jpg
Raktachandini,"Blood purifier, wound healing","Skin diseases, wounds",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Raktachandini\514.jpg
Raktachandini,"Blood purifier, wound healing","Skin diseases, wounds",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Raktachandini\515.jpg
Raktachandini,"Blood purifier, wound healing","Skin diseases, wounds",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Raktachandini\516.jpg
Raktachandini,"Blood purifier, wound healing","Skin diseases, wounds",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Raktachandini\517.jpg
Raktachandini,"Blood purifier, wound healing","Skin diseases, wounds",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Raktachandini\518.jpg
Raktachandini,"Blood purifier, wound healing","Skin diseases, wounds",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Raktachandini\519.jpg
Raktachandini,"Blood purifier, wound healing","Skin diseases, wounds",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Raktachandini\520.jpg
Raktachandini,"Blood purifier, wound healing","Skin diseases, wounds",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Raktachandini\5826.jpg
Raktachandini,"Blood purifier, wound healing","Skin diseases, wounds",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Raktachandini\5827.jpg
Raktachandini,"Blood purifier, wound healing","Skin diseases, wounds",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Raktachandini\5828.jpg
Raktachandini,"Blood purifier, wound healing","Skin diseases, wounds",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Raktachandini\5829.jpg
Raktachandini,"Blood purifier, wound healing","Skin diseases, wounds",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Raktachandini\5830.jpg
Raktachandini,"Blood purifier, wound healing","Skin diseases, wounds",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Raktachandini\5831.jpg
Raktachandini,"Blood purifier, wound healing","Skin diseases, wounds",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Raktachandini\5832.jpg
Raktachandini,"Blood purifier, wound healing","Skin diseases, wounds",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Raktachandini\5833.jpg
Raktachandini,"Blood purifier, wound healing","Skin diseases, wounds",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Raktachandini\5834.jpg
Raktachandini,"Blood purifier, wound healing","Skin diseases, wounds",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Raktachandini\5835.jpg
Raktachandini,"Blood purifier, wound healing","Skin diseases, wounds",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Raktachandini\5836.jpg
Raktachandini,"Blood purifier, wound healing","Skin diseases, wounds",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Raktachandini\5837.jpg
Raktachandini,"Blood purifier, wound healing","Skin diseases, wounds",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Raktachandini\5838.jpg
Raktachandini,"Blood purifier, wound healing","Skin diseases, wounds",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Raktachandini\5839.jpg
Raktachandini,"Blood purifier, wound healing","Skin diseases, wounds",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Raktachandini\5840.jpg
Raktachandini,"Blood purifier, wound healing","Skin diseases, wounds",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Raktachandini\5841.jpg
Raktachandini,"Blood purifier, wound healing","Skin diseases, wounds",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Raktachandini\5842.jpg
Raktachandini,"Blood purifier, wound healing","Skin diseases, wounds",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Raktachandini\5843.jpg
Raktachandini,"Blood purifier, wound healing","Skin diseases, wounds",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Raktachandini\5844.jpg
Raktachandini,"Blood purifier, wound healing","Skin diseases, wounds",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Raktachandini\5845.jpg
Raktachandini,"Blood purifier, wound healing","Skin diseases, wounds",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Raktachandini\5846.jpg
Raktachandini,"Blood purifier, wound healing","Skin diseases, wounds",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Raktachandini\5847.jpg
Raktachandini,"Blood purifier, wound healing","Skin diseases, wounds",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Raktachandini\5848.jpg
Raktachandini,"Blood purifier, wound healing","Skin diseases, wounds",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Raktachandini\5849.jpg
Raktachandini,"Blood purifier, wound healing","Skin diseases, wounds",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Raktachandini\5850.jpg
Raktachandini,"Blood purifier, wound healing","Skin diseases, wounds",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Raktachandini\5851.jpg
Raktachandini,"Blood purifier, wound healing","Skin diseases, wounds",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Raktachandini\5852.jpg
Raktachandini,"Blood purifier, wound healing","Skin diseases, wounds",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Raktachandini\5853.jpg
Raktachandini,"Blood purifier, wound healing","Skin diseases, wounds",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Raktachandini\5854.jpg
Raktachandini,"Blood purifier, wound healing","Skin diseases, wounds",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Raktachandini\5855.jpg
Raktachandini,"Blood purifier, wound healing","Skin diseases, wounds",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Raktachandini\5856.jpg
Raktachandini,"Blood purifier, wound healing","Skin diseases, wounds",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Raktachandini\5857.jpg
Raktachandini,"Blood purifier, wound healing","Skin diseases, wounds",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Raktachandini\5858.jpg
Raktachandini,"Blood purifier, wound healing","Skin diseases, wounds",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Raktachandini\5859.jpg
Raktachandini,"Blood purifier, wound healing","Skin diseases, wounds",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Raktachandini\5860.jpg
